Sample	SAMP000	SAMP001	SAMP002	SAMP003	SAMP004	SAMP005	SAMP006	SAMP007	SAMP008	SAMP009	SAMP010	SAMP011	SAMP012	SAMP013	SAMP014	SAMP015	SAMP016	SAMP017	SAMP018	SAMP019	SAMP020	SAMP021	SAMP022	SAMP023	SAMP024	SAMP025	SAMP026	SAMP027	SAMP028	SAMP029	SAMP030	SAMP031	SAMP032	SAMP033	SAMP034	SAMP035	SAMP036	SAMP037	SAMP038	SAMP039	SAMP040	SAMP041	SAMP042	SAMP043	SAMP044	SAMP045	SAMP046	SAMP047	SAMP048	SAMP049	SAMP100	SAMP101	SAMP102	SAMP103	SAMP104	SAMP105	SAMP106	SAMP107	SAMP108	SAMP109	SAMP110	SAMP111	SAMP112	SAMP113	SAMP114	SAMP115	SAMP116	SAMP117	SAMP118	SAMP119	SAMP120	SAMP121	SAMP122	SAMP123	SAMP124	SAMP125	SAMP126	SAMP127	SAMP128	SAMP129	SAMP130	SAMP131	SAMP132	SAMP133	SAMP134	SAMP135	SAMP136	SAMP137	SAMP138	SAMP139	SAMP140	SAMP141	SAMP142	SAMP143	SAMP144	SAMP145	SAMP146	SAMP147	SAMP148	SAMP149
FEAT0243	282.747	386.445	NA	303.77	304.156	66.154	258.768	229.288	293.359	104.18	259.916	312.216	138.414	385.173	440.105	328.078	229.486	256.853	208.902	28.155	242.31	190.946	267.16	93.364	451.618	311.907	225.955	459.047	328.518	424.666	131.904	459.996	430.271	220.078	105.408	254.473	71.958	331.702	158.211	351.813	126.765	24.864	141.173	179.798	157.531	455.616	291.62	166.898	390.857	433.395	315.086	350.109	290.707	194.059	235.362	96.79	421.388	252.999	265.73	69.194	454.702	292.741	287.339	251.469	471.179	158.313	150.056	146.925	338.125	75.674	371.015	170.314	188.008	347.232	441.8	8.676	321.878	219.819	81.28	477.312	11.037	148.804	232.526	445.481	411.863	71.715	93.884	66.327	278.118	366.826	351.174	424.941	433.078	347.028	364.218	213.321	351.018	213.208	374.2	411.931
FEAT0244	2984.721	1648.044	NA	2966.828	1463.457	2494.219	2338.322	1503.687	2400.61	2550.981	1616.221	3395.206	2028.299	963.363	2019.275	3809.089	1499.12	2102.212	2081.923	1591.746	2934.019	3048.028	1243.045	1697.99	1608.071	2738.973	1409.919	2818.026	2953.763	1843.023	2270.213	2603.267	1811.045	3033.004	2752.116	2894.742	2220.213	3851.739	1336.218	1377.304	2692.976	2156.89	1927.847	3247.586	2198.389	2458.969	2115.617	2832.256	2049.255	2553.102	2563.707	1273.446	162.779	2562.718	1475.089	2067.495	1422.853	3604.431	2603.8	644.719	939.388	1676.615	826.838	2898.258	1876.365	2703.404	1752.475	1895.814	2624.101	2680.601	2109.68	2353.444	3336.527	2072.085	1029.027	1402.804	2269.944	3257.327	452.632	1426.272	883.445	2077.018	3251.572	3401.557	2221.104	1500.174	1430.244	2536.628	1691.146	1601.009	3170.09	2967.416	1513.986	2694.998	2774.7	84.405	1054.094	1706.031	1810.454	3111.471
FEAT0245	833.366	571.989	NA	1004.866	570.49	973.005	648.541	330.007	618.76	821.137	364.461	727.455	329.867	611.92	462.51	889.131	802.959	795.221	626.78	592.732	404.243	939.621	534.934	280.939	219.846	269.756	233.154	252.181	547.349	682.508	607.067	150.101	835.262	951.876	567.591	436.421	1246.298	629.254	967.702	455.72	410.222	262.764	361.484	354.881	440.648	580.913	846.968	599.03	751.317	526.066	694.905	692.478	822.943	308.137	596.465	418.584	1035.141	144.546	718.017	485.121	525.663	843.038	325.87	714.916	390.175	186.056	722.077	711.435	624.49	755.859	1510.236	47.802	705.205	679.827	612.14	238.095	1146.819	582.475	489.703	446.895	296.366	555.711	879.439	570.551	984.928	563.205	664.239	753.926	264.735	942.504	495.429	415.606	824.753	482.412	466.371	749.142	814.645	263.51	267.222	557.197
FEAT0246	781.329	693.177	NA	742.964	447.708	645.632	1152.313	912.461	796.232	1019.184	228.994	770.677	1196.3	428.674	577.183	1006.517	854.827	529.568	623.676	519.846	839.792	588.889	247.1	869.779	833.956	807.549	1520.425	1095.866	948.255	777.406	1454.84	497.317	536.592	1087.79	488.606	700.027	519.737	1013.14	412.709	793.526	242.852	1531.033	787.26	646.082	820.049	810.175	357.282	522.45	499.208	957.288	1014.993	821.534	1138.381	140.249	567.693	523.274	661.69	999.067	665.858	727.111	822.405	1016.873	711.789	620.871	978.249	741.876	1180.954	1059.025	680.078	830.879	957.892	953.654	770.002	905.844	262.395	551.215	772.804	1077.999	1016.116	841.466	920.54	691.704	400.138	1274.032	628.224	1037.017	803.01	503.366	527.537	947.399	828.063	495.314	1129.58	345.574	333.696	1561.657	949.736	574.572	1023.348	905.431
FEAT0247	1218.777	899.56	NA	882.794	912.091	727.808	789.553	762.064	2121.011	1769.569	1416.277	1709.631	1043.402	830.992	310.423	1538.535	920.352	1315.912	787.616	701.648	2728.089	761.674	1527.43	737.832	1131.73	1310.934	1170.703	1463.245	1508.153	814.32	1179.92	947.094	1150.564	1840.045	2324.44	1188.875	1580.029	1423.588	1072.006	1780.619	1000.904	1498.937	1130.922	993.226	665.65	619.032	1772.4	1188.048	1016.411	307.445	1896.98	1716.211	1786.826	1603.865	1264.884	915.844	623.902	1087.941	1162.577	2035.208	1174.038	1276.154	1022.682	182.862	1320.575	2095.481	679.759	1015.648	1458.948	1216.472	1384.236	1222.218	1064.408	1205.225	1451.919	1054.627	1683.647	1559.492	1035.292	834.28	1712.206	2000.925	2166.749	1514.683	1116.766	623.59	1300.325	1528.082	1233.474	1486.84	1476.051	1407.559	2088.607	1465.454	1791.906	1919.527	1360.382	956.142	1112.976	1902.582
FEAT0248	795.935	649.782	NA	1263.81	726.446	760.53	735.471	931.774	439.547	600.045	1074.692	1155.817	831.921	688.294	1006.435	624.292	1062.892	756.066	462.17	842.239	924.56	1400.466	820.436	1069.978	593.629	1008.267	550.067	813.222	830.559	1172.186	901.247	1009.757	1105.214	835.264	372.229	622.849	911.118	855.888	1175.093	814.811	1159.981	976.344	776.167	655.777	951.412	677.12	753.976	740.583	784.88	1108.791	995.323	834.361	737.38	950.833	842.601	203.237	865.112	533.171	774.041	417.608	554.291	792.094	840.402	1083.272	896.678	484.483	625.648	579.082	733.554	298.613	597.381	791.893	964.95	892.67	863	627.685	362.89	1108.553	467.888	706.708	769.487	919.414	633.602	586.464	751.586	487.437	397.852	350.297	905.51	959.307	871.071	930.802	502.144	424.59	1045.736	933.81	225.651	943.201	1263.072	891.594
FEAT0249	1140.61	1078.617	NA	75.481	216.102	49.679	324.303	446.597	64.293	1150.047	765.271	393.001	1181.966	378.027	41.547	1087.908	47.247	968.905	1331.342	1354.479	821.147	367.739	355.472	344.417	647.144	663.024	1276.631	915.579	1270.253	1078.765	987.6	586.561	312.958	174.115	149.006	477.882	477.171	1403.522	472.222	1262.077	1100.593	1362.369	273.8	591.626	970.973	300.952	252.307	113.064	534.556	971.769	188.649	1057.182	432.504	848.143	269.707	514.945	639.505	1114.613	782.853	977.821	864.039	1152.732	93.269	1403.012	495.18	578.578	709.34	926.635	986.663	585.506	1195.575	52.039	1341.844	340.249	744.389	164.46	1091.869	762.809	528.179	1166.786	83.165	506.402	220.834	843.878	163.473	251.773	1160.395	33.661	249.758	221.343	805.649	437.527	800.424	1395.518	520.847	1055.612	1253.957	635.662	949.951	592.685
FEAT0250	551.804	663.782	NA	2451.717	695.835	1786.727	2141.672	682.536	1265.396	998.276	2159.815	580.97	1300.408	2493.792	418.993	1026.189	2249.988	1294.136	2161.874	1867.207	1418.239	1554.885	1567.519	1167.077	1787.281	1193.032	2273.626	1304.484	1785.515	2270.065	395.132	2413.162	1192.42	2241.183	1972.548	748.096	965.063	163.696	966.46	563.987	372.679	1818.152	2299.631	67.574	245.402	344.624	1930.691	2128.688	315.823	2297.811	173.583	544.574	2186.414	1654.926	1533.984	1447	491.415	721.532	496.103	53.543	221.38	1592.001	2541.041	2521.401	512.062	1703.042	265.069	254.9	1064.536	821.851	2557.994	386.114	2062.75	1941.062	2136.201	993.231	1949.956	392.388	2422.07	2237.38	2146.234	447.971	1061.534	1639.011	612.81	743.231	1219.595	174.014	94.092	2496.153	1663.598	1181.695	1404.949	1180.535	2416.653	901.91	2460.089	432.861	849.171	363.059
FEAT0251	3033.721	2712.285	NA	1599.358	1975.703	2332.248	2223.966	2009.548	2189.829	1941.499	2854.047	1958.299	2139.577	826.599	1703.451	2073.617	1466.073	2725.517	2476.723	2654.733	2815.796	3068.035	2138.434	2054.024	2556.219	2515.111	2565.496	597.805	2390.974	2266.355	2971.327	1620.885	2403.681	3978.982	1199.413	3151.575	2009.264	2793.983	1124.184	2555.016	878.334	2803.741	1485.352	1717.27	1146.426	2482.233	2340.974	455.766	3611.127	2073.252	1517.394	1123.073	2915.71	2270.394	961.882	941.043	1636.493	2112.729	1504.025	1408.052	2750.638	2232.107	1234.78	1065.854	2325.64	1169.013	2380.295	2069.639	1239.916	2199.431	2158.245	1589.062	2394.19	957.847	1892.521	2927.17	2787.364	2043.132	1813.439	1148.823	1609.099	1441.96	1470.131	1815.139	1910.553	1570.512	1876.78	954.071	2238.784	1804.625	1323.229	1364.783	1613.326	2513.832	1297.332	2092.408	2969.127	947.716	1613.253	2067.346
FEAT0252	1719.477	1635.523	NA	2557.461	303.822	1578.162	2918.34	2468.412	3124.106	2195.637	1799.736	1031.506	1210.048	3005.853	3152.104	85.533	0.653	1191.522	1322.831	1379.104	1839.571	2276.932	2298.579	1023.699	394.45	2469.657	1231.804	317.403	1649.371	136.898	2729.243	2562.64	2594.554	1117.239	1319.632	3037.428	2498.092	3222.842	2441.09	299.465	75.655	231.194	67.323	359.169	2763.751	2306.041	2556.242	2623.474	1466.289	280.818	985.875	340.924	2538.477	686.311	1855.509	2852.129	1230.892	1285.653	2409.261	3197.873	34.335	88.708	1220.463	2025.196	2513.977	2903.385	2132.419	1971.458	2276.837	693.802	627.681	910.852	940.028	2348.152	2958.779	842.605	1351.852	180.724	2604.256	1189.018	1612.549	624.765	789.939	2833.098	839.119	1431.527	2780.105	92.998	1609.196	2935.076	150.788	1467.138	1501.445	1135.276	1316.655	1898.129	2026.457	888.275	2882.833	2228.545
FEAT0253	144.921	554.594	NA	783.201	555.4	600.499	60.501	133.32	421.274	268.315	132.711	611.425	69.452	630.507	48.037	733.032	74.76	41.71	222.245	384.409	490.685	211.928	184.956	700.624	637.501	536.676	227.324	751.292	683.278	169.217	768.264	480.54	489.399	238.79	228.947	764.667	155.362	432.928	485.818	194.503	784.213	730.918	632.925	608.279	124.958	205.324	636.935	650.486	686.445	463.373	528.974	670.297	81.845	436.179	598.188	503.034	92.077	23.623	121.939	780.27	208.563	556.401	580.873	549.486	634.028	699.041	483.118	522.325	370.331	420.218	158.194	723.69	227.402	470.481	605.233	241.949	391.816	695.518	616.535	167.435	489.207	222.441	470.541	8.708	431.614	60.623	569.129	414.795	425.538	566.476	736.153	407.662	3.484	15.799	136.571	542.241	742.64	386.156	185.313	272.982
FEAT0254	285.89	53.862	NA	24.897	114.714	237.982	108.705	304.795	125.706	182.874	353.418	6.855	69.389	225.271	273.801	199.439	142.029	336.224	123.783	66.595	376.849	56.34	337.487	402.168	13.087	122.211	219.132	175.233	357.425	124.992	254.438	96.901	10.665	73.7	211.629	82.09	297.127	84.941	301.721	395.594	255.73	64.776	396.187	146.639	118.339	370.817	126.383	293.462	93.681	246.065	106.953	246.551	3.852	315.403	57.814	150.466	15.646	42.161	382.912	94.065	261.408	73.085	342.358	146.167	235.093	285.229	224.996	77.098	145.564	156.119	2.248	333.932	252.032	313.865	376.437	380.276	76.831	85.113	381.647	166.971	12.721	1.318	14.229	397.684	342.184	29.67	211.043	304.635	250.836	339.655	200.385	334.97	382.085	283.863	222.439	186.862	143.373	381.501	126.748	383.846
FEAT0255	666.503	397.611	NA	1044.901	529.058	759.004	240.245	641.74	714.711	219.583	383.038	436.884	534.116	544.252	283.893	638.574	981.924	822.431	589.266	495.892	449.527	640.171	764.489	594.689	1024.746	687.54	841.053	857.178	163.376	973.358	781.305	704.835	892.409	522.307	645.272	326.377	870.921	867.177	1186.084	1111.039	118.756	635.568	41.775	1151.204	257.98	643.138	704.178	618.005	748.913	731.663	778.81	635.501	969.694	896.626	898.951	605.118	499.234	237.395	885.642	502.874	919.384	742.302	753.55	621.736	682.436	800.749	606.29	791.72	378.805	537.424	493.256	925.084	717.953	217.787	742.743	471.984	645.81	926.65	1386.964	205.579	483.614	739.159	886.996	715.491	736.807	619.705	407.248	606.659	1018.803	1043.821	747.275	955.364	435.146	302.209	1049.97	582.215	493.577	738.972	328.051	376.38
FEAT0256	1569.399	45.858	NA	1212.902	2342.337	3369.029	626.423	1330.044	3470.713	561.883	53.724	1219.693	1157.461	233.536	150.292	2569.348	2201.559	3426.067	1630.855	1918.139	189.163	2293.011	2664.163	2029.946	2514.362	727.699	1403.62	2818.892	2272.828	2459.38	2816.138	1418.619	3269.806	108.749	3357.47	2079.658	2723.578	1039.834	1439.855	201.338	711.503	1804.404	417.598	585.966	2883.651	222.74	435.061	508.141	2017.213	1702.143	683.696	2776.226	1658.025	722.17	2843.618	1939.718	2886.81	899.472	1506.485	1643.947	1771.891	2691.732	533.165	3192.574	2212.562	3133.006	622.936	2138.903	2375.533	2092.727	2188.805	2274.613	1015.115	1895.425	2900.813	2086.539	3032.9	2738.691	3397.405	2216.906	2738.53	700.048	1502.651	110.17	2773.255	654.007	98.699	2201.143	3423.943	877.484	2425.332	254.44	1970.435	1884.616	2963.2	2114.586	2599.467	1624.392	1647.868	1256.851
FEAT0257	640.635	846.722	NA	952.16	1318.687	1341.158	1115.39	1301.131	1207.535	727.575	653.348	1683.984	929.595	1501.738	1377.498	1102.598	1296.419	36.674	724.393	1432.425	870.611	1286.287	244.606	1015.989	1417.239	1056.615	1555.376	1371.141	1064.473	1729.694	1355.041	1313.327	907.877	1488.377	1226.882	1209.833	690.384	1356.516	805.473	1161.853	454.352	604.051	902.597	1327.744	1553.187	1141.443	602.246	1619.813	1442.634	900.281	1011.754	1387.353	980.13	1366.703	1245.271	1065.622	1015.901	1393.488	1657.105	1442.112	841.763	1361.443	1200.392	918.384	1049.523	2051.093	1146.17	890.047	1482.482	670.689	704.929	1155.854	989.365	990.21	688.938	1149.341	663.545	1251.553	1636.323	1276.315	1429.739	945.526	1146.815	1105.081	1337.002	1018.81	1155.284	1135.627	501.008	823.736	1402.324	1009.935	1129.072	1131.816	981.369	950.318	661.04	1145.61	1045.771	1547.616
FEAT0258	1110.46	1211.845	NA	1888.119	1867.737	1420.078	1232.855	1532.538	1234.697	1405.839	1372.952	1106.036	1217.374	1549.287	971.382	2812.887	1822.787	2106.074	2548.882	1314.34	2853.456	1643.119	1627.124	641.13	1293.063	1480.758	673.174	478.389	2010.844	1544.737	1692.904	900.076	1400.312	1841.435	374.938	1040.187	1055.346	1220.879	1180.575	1106.558	2307.283	1679.849	1802.138	1242.16	1773.499	1736.332	1269.061	971.645	2219.581	1059.749	2020.76	1239.309	940.431	2297.478	1897.896	1248.081	1352.139	1367.864	1149.461	1146.586	551.051	1733.033	1959.22	1155.748	372.879	860.932	1182.207	1086.497	1797.84	1939.7	1927.919	1496.355	1439.3	2001.024	393.524	2472.394	1320.81	1400.274	1831.349	2234.711	1481.94	1120.413	2022.145	1702.571	1986.818	2066.786	1978.4	1622.472	2307.027	1221.022	1454.551	1275.376	1966.156	1508.779	543.762	528.953	912.483	1383.75	1174.748	2199.227
FEAT0259	773.445	452.535	NA	529.032	340.426	850.515	649.727	304.364	758.07	82.985	203.353	864.433	520.063	22.883	193.148	938.029	611.551	969.922	446.692	388.297	590.198	384.794	353.848	477.603	544.545	606.535	406.265	763.712	959.605	405.424	474.886	544.231	587.108	229.992	432.778	678.317	869.217	294.397	721.298	415.475	492.172	348.836	42.765	587.644	494.809	946.988	282.801	318.962	675.489	395.968	700.525	880.313	717.624	360.553	786.494	346.367	247.959	883.224	355.766	1107.494	711.139	56.023	585.807	435.38	517.085	605.211	597.89	573.816	683.204	543.145	682.184	558.606	362.726	114.613	818.855	545.885	568.638	703.55	481.827	239.572	515.34	232.399	500.694	421.053	441.161	870.379	390.428	879.056	675.047	617.87	633.723	484.907	334.039	421.614	314.519	737.017	110.556	741.456	300.153	802.382
FEAT0260	1899.263	1008.363	NA	428.5	1861.858	2015.945	1888.307	2266.11	2860.928	2289.865	2643.316	2719.307	2209.443	1853.723	2657.779	1146.823	2077.587	2572.213	2543.431	1162.728	2988.7	2028.699	1483.71	1511.848	2863.237	1438.974	2413.784	2606.633	2084.815	2095.058	1859.904	2123.251	1871.257	821.787	2017.114	2890.919	1069.072	2080.848	1505.841	2911.138	2519.097	1323.67	2208.045	1324.585	2795.395	2217.743	2380.299	2243.785	1271.15	2012.572	781.554	1726.148	1095.394	2536.052	1586.285	2416.08	956.967	954.296	1305.695	1740.043	1596.447	2615.501	2533.451	3530.062	2330.505	2400.052	1576.815	2570.603	574.846	2450.277	1595.349	2440.762	2156.455	1188.666	2720.132	2835.429	746.241	1511.043	1487.575	2207.932	2323.125	1267.013	1714.659	2130.865	1377.685	1888.564	3259.243	2106.937	2017.376	1144.038	1515.003	1911.043	3251.397	1708.703	2353.699	1497.214	1277.477	2606.155	2057.785	2413.397
FEAT0261	1408.873	1400.749	NA	1359.737	1562.019	1867.883	2423.516	2138.974	1166.282	2180.086	2405.43	1898.321	1827.398	2696.586	2133.588	1882.214	1471.203	2911.113	2673.388	2338.121	2208.422	2395.639	2435.89	2242.886	1161.512	1843.134	1755.369	1373.781	1791.729	1898.424	1628.256	3201.433	2601.672	1750.75	2521.163	1428.688	1663.065	1800.944	1718.808	2725.577	2182.764	1745.422	1397.324	1644.052	3460.729	587.53	1572.271	2034.289	2098.656	1628.376	1398.736	1622.835	2548.466	1504.749	1909.474	2630.022	2042.702	2283.251	2165.797	2068.01	1422.849	1895.132	1798.987	2067.232	657.128	2075.753	1724.273	1036.967	2037.127	2144.052	1497.293	1072.256	1498.372	753.264	2997.577	503.79	1647.516	2439.542	2481.691	2066.752	1197.091	2905.951	1492.193	1986.479	2615.495	1288.796	2112.558	2925.308	1610.526	849.419	1468.339	3037.787	1380.505	1647.74	1551.292	58.353	2056.806	1563.699	2418.631	3252.93
FEAT0262	1051.617	1262.982	NA	88.613	170.041	640.788	709.447	40.591	120.312	528.646	807.74	197.53	540.135	1255.497	484.98	1069.809	1109.091	54.714	577.964	500.782	1111.849	849.84	934.202	1251.824	1233.058	852.253	1148.13	121.473	527.54	448.548	572.849	452.504	669.809	318.422	405.267	799.761	171.25	126.856	1168.54	803.98	778.513	1024.713	777.333	704.338	86.773	483.21	1263.199	1065.066	810.036	1026.805	694.869	1050.419	648.713	1137.295	254.958	1165.523	872.141	862.088	1117.776	241.73	125.607	1011.932	754.042	1073.8	505.751	12.074	1158.21	322.466	680.397	1241.269	870.378	1175.04	719.013	715.962	207.3	721.004	328.085	91.263	448.482	762.972	166.647	862.058	611.899	709.813	987.494	60.449	636.965	244.15	443.968	394.28	972.941	178.704	447.183	1059.849	329.875	247.288	1121.306	985.676	736.032	381.083
FEAT0263	1662.207	1322.134	NA	1657.293	1220.885	1004.441	1578.112	1459.848	934.273	1235.614	1434.697	1121.61	1459.117	35.231	1083.814	1778.677	1661.096	1372.452	1340.272	1554.878	1123.934	1257.067	1494.396	950.714	1345.255	1889.981	1151.811	1423.71	1684.29	1220.373	1508.462	1346.904	1576.846	1321.238	1642.839	1348.544	1444.934	1257.593	1891.311	2076.603	1319.503	1613.74	1041.1	915.972	1270.057	1245.033	1132.781	1617.204	1270.284	1674.53	1341.85	2208.108	1066.29	841.991	1471.152	1027.623	1213.506	1885.919	1761.234	1451.321	1141.39	1581.434	1557.196	1059.034	1369.358	1028.326	1633.606	1243.04	1259.137	1910.961	862.715	1976.725	673.451	1201.167	1353.411	1458.669	1142.615	1410.477	1533.068	982.725	1168.001	1818.47	1851.411	1346.82	1538.159	1835.543	1895.292	1621.572	2021.029	1546.852	1468.51	1660.022	1268.407	986.098	989.169	1299.516	1787.931	2270.448	1137.169	1581.048
FEAT0264	291.808	3117.942	NA	2551.269	416.775	1905.285	1843.91	2350.636	370.527	1185.771	461.665	219.323	823.899	1683.312	771.759	715.166	3248.681	1598.144	3297.031	180.089	2181.854	876.758	1104.801	2003.173	1925.334	1608.243	2736.183	1947.823	1521.455	1879.459	367.47	896.504	2579.483	1163.959	1715.856	2776.712	1913.709	379.745	2841.102	991.413	273.861	1216.36	250.875	3174.483	1173.385	44.677	1557.672	895.731	3208.553	1564.194	2407.406	805.962	3356.386	3185.073	2032.066	470.098	2301.531	2727.593	623.026	998.473	3127.714	1921.753	2732.29	1233.501	2233.299	379.236	1095.157	16.877	956.933	3211.273	3002.281	2104.792	3405.29	844.085	345.054	2219.351	969.199	1597.104	2844.791	1681.695	839.664	963.035	184.897	1246.591	843.243	3222.273	552.441	3389.816	3050.832	657.676	933.194	2729.574	3268.96	1819.64	3174.638	361.274	2357.687	3065.504	2009.636	1554.364
FEAT0265	660.998	1109.351	NA	613.834	1340.819	720.62	1431.773	548.321	923.184	776.388	830.765	1281.821	2061.214	1902.032	239.07	1208.418	1092.981	1139.488	525.166	564.951	769.077	792.655	1485.234	730.269	846.883	1203.055	1529.025	873.638	1409.134	663.699	778.19	447.162	1133.448	873.117	1571.228	566.766	104.316	1318.841	1096.578	782.246	1653.998	677.297	969.529	1553.561	1803.11	168.488	1279.031	1461.36	483.952	623.294	917.202	969.907	1645.216	1635.605	1120.976	683.673	1155.037	834.536	782.633	1663.957	1764.303	1015.035	1215.694	1030.12	907.738	1064.49	953.044	880.671	1029.359	1274.275	677.33	752.466	880.136	1703.234	602.253	562.474	1781.946	1275.519	1126.959	837.498	1142.608	1521.86	1126.02	1039.937	449.285	1623.714	835.281	771.221	570.69	850.421	712.725	1115.358	1034.72	863.157	915.557	1492.568	1408.397	725.008	1197.58	1218.563
FEAT0266	1995.846	2440.069	NA	1868.297	1399.64	1955.086	1907.666	2432.934	1507.06	1099.739	2689.151	2738.64	2937.456	2674.206	1387.233	1077.616	1217.634	1699.064	1708.06	1916.417	2178.849	2133.803	1789.755	2655.901	2397.286	1640.47	2773.406	1091.119	1803.046	2320.791	1980.723	2439.305	2183.785	1927.482	2270.406	1676.161	2599.99	60.695	1872.892	2302.62	2433.848	1977.807	1098.42	3710.041	898.797	689.479	2451.412	2710.439	1658.95	1687.302	1725.194	2213.283	1417.344	1338.259	1174.845	2538.459	1978.275	1753.502	2086.709	1939.576	2723.388	2589.208	2366.516	2112.742	2300.484	1830.596	2433.899	1148.311	2398.029	707.478	1821.232	2121.488	1850.68	1750.012	3406.605	3506.336	1880.187	2274.018	2204.621	1936.705	2424.86	2045.919	1598.877	3567.86	3660.604	1551.815	1816.199	2515.375	2542.705	2548.414	1546.376	1684.092	1429.117	2165.659	2944.292	2393.199	2651.811	1114.464	1981.291	2197.619
FEAT0267	1137.066	2117.311	NA	1431.325	1500.392	1301.221	1748.912	1229.165	2111.051	1598.27	289.725	1106.147	1299.919	1890.329	710.906	1363.866	842.573	2014.459	1771.377	788.11	915.883	1481.895	899.575	1505.108	1711.778	920.786	2042.713	1516.331	1695.794	781.9	253.785	590.672	683.353	1353.324	1407.927	675.659	1781.987	1476.272	2179.096	1861.05	1241.021	1172.937	1158.803	1902.072	2440.679	1004.648	1320.028	1328.991	1587.162	488.427	2244.154	1077.78	1916.707	1764.13	1238.225	2000.933	755.507	925.718	1687.38	2318.823	1229.987	1149.909	1690.25	1303.804	1874.456	1945.215	964.316	1980.267	2096.483	1626.163	1484.261	2874.976	580.562	1499.632	1080.751	1540.543	1356.711	1338.266	1621.78	2218.315	1279.695	365.842	1101.288	1544.164	842.696	1844.589	2150.68	400.976	996.891	1144.908	1502.134	1782.154	959.166	1966.192	1173.819	1414.008	781.431	977.861	959.692	1080.562
FEAT0268	398.412	255.13	NA	93.24	143.691	255.417	183.373	290.599	404.285	274.426	282.939	313.601	256.073	202.247	236.28	310.22	344.672	492.616	437.095	181.917	509.488	260.442	400.392	232.225	241.883	189.158	193.024	264.526	275.821	335.232	178.513	327.845	140.876	312.73	365.02	425.649	529.374	336.417	304.083	208.433	501.468	319.441	285.514	452.451	300.154	322.055	419.274	267.559	342.467	363.609	378.233	278.95	351.967	221.994	304.531	302.179	611.073	365.92	208.649	391.278	468.383	462.549	528.989	281.801	387.254	395.755	358.078	272.47	321.5	493.077	558.214	311.079	219.949	217.026	246.918	363.603	274.765	494.759	186.853	503.259	412.402	433.407	337.276	259.795	389.108	221.514	562.423	607.302	318.03	235.762	413.527	458.182	344.946	363.528	569.679	225.965	337.646	179.776	527.992	233.93
FEAT0269	1483.912	2252.101	NA	2055.39	1539.37	1505.566	1835.52	2342.972	2159.181	2117.382	1174.29	2392.69	1291.709	1061.854	2758.841	2198.195	1714.353	2325.726	1483.941	2371.563	1301.875	1667.24	2733.164	1480.947	787.402	2092.858	2695.462	1767.906	1577.845	1280.981	1572.605	1916.469	1931.363	2326.024	1163.61	1719.049	2085.753	1036.934	1955.473	2216.137	1935.084	1573.008	1183.953	1105.992	1914.933	1828.978	1771.775	1996.011	2091.814	1105.77	2712.75	1752.909	2145.063	2216.792	2040.641	2355.799	2180.575	1605.551	1787.566	2507.664	2593.599	2131.509	1066.092	2345.458	1137.966	2293.506	2365.231	45.411	2051.802	1547.357	2671.995	2559.158	2033.958	2519.656	1894.619	1812.802	2054.693	1604.035	1261.854	2010.229	2228.359	1643.2	2080.121	1847.205	2360.602	1641.791	1452.86	1959.29	2996.713	1896.842	1725.978	3149.458	1913.843	1617.897	2220.533	1976.369	1386.213	2044.07	1152.227	1660.25
FEAT0270	1343.935	1282.022	NA	2221.958	1726.107	1967.188	1510.041	1135.034	1993.09	887.705	1464.824	1675.638	1323.086	1616.087	1769.343	1304.19	701.002	1104.119	248.587	1025.757	1320.59	621.721	902.765	1507.143	853.632	1012.979	2175.268	1315.898	1136.513	43.596	646.508	698.616	797.584	1035.311	1140.922	1302.078	1678.465	1730.452	1656.202	1874.175	2089.532	1848.942	1635.057	1148.684	387.997	546.268	838.884	1595.721	1078.433	1386.107	795.378	1007.697	403.864	1970.476	592.244	1612.914	1215.874	993.582	1373.478	1703.237	1203.301	837.739	1213.086	1328.866	1009.508	1260.241	1240.923	1146.376	1990.898	1102.692	1275.81	1254.256	2052.375	1143.338	1262.298	2342.151	2037.577	910.463	1884.356	1528.394	1503.923	1826.445	538.513	1179.424	1546.444	984.62	1459.002	1345.684	1194.179	1177.35	1183.818	1302.984	1218.134	156.704	1326.764	819.202	1071.938	252.892	741.32	1792.548
FEAT0271	1549.064	1230.791	NA	1270.2	1706.739	1387.087	920.348	1287.5	1116.713	1469.24	1109.504	1171.465	1582.327	1416.499	2008.364	1570.226	172.716	1383.905	1824.926	1278.786	1444.654	1309.486	984.605	1346.126	1187.695	1735.323	744.735	805.731	1826.149	1637.416	1006.26	880.423	2122.74	912.508	924.729	1041.255	1173.805	369.232	1207.763	401.777	787.383	1164.686	41.454	1513.068	572.392	1913.728	1196.671	916.723	1814.708	1763.069	1005.925	1473.192	1481.593	1669.466	1349.892	932.556	1258.385	1708.18	1773.518	1566.761	1151.644	1179.193	1207.509	1638.095	1018.339	685.242	1278.458	1255.57	1037.432	1158.111	1050.831	1980.316	899.987	873.347	820.601	1831.874	1246.762	750.615	1141.814	1668.478	1230.48	918.66	1320.762	831.339	1179.29	2345.596	1704.357	1251.006	1040.159	1704.763	1729.475	885.546	1009.026	677.833	1084.588	1537.528	587.699	1766.656	565.787	2315.967
